AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
1,100002289;85,5;49,8299984;512,1936325;0,900001526;0,3875;61,56863022;63;133;2036;23,73999977;39;-0,8267;11,84956551;0;0;0
1,299999237;85,5;50,8799984;519,9778733;0;0,3188;61,56863022;63;126;2045,5;22,57999992;36;-0,8837;11,82246017;0;0;0
0,799999237;85,5;52,03499842;518,5507655;0;0,2953;61,56863022;63;127;2062,5;23,54999924;35;-0,8263;11,80261421;0;0;0
1,099998474;87,29999542;53,29499834;510,4397809;1,799995422;0,2538;61,56863022;64;127;2070;22,71999931;35;-0,7107;11,78529835;0;0;0
-0,100002289;88,19999695;54,68999829;488,7558076;0,900001526;0,3697;61,96078491;64;126;2081,5;23,48999977;35;-0,7285;11,77082539;0;0;0
-0,800003052;89,09999847;56,05499827;468,7041916;0,900001526;0,342;61,96078491;64;127;2081,5;23,57999992;35;-0,6926;11,75762844;0;0;0
-0,5;89,09999847;57,35999826;450,7681849;0;0,3272;63,13725662;64;128;2095,5;23,29999924;35;-0,6609;11,74162674;0;0;0
0;89,09999847;58,61999823;433,6236454;0;0,4803;67,84313965;65;131;2104,5;24,73999977;36;-0,6827;11,73108768;0;0;0
-1,399997711;90;59,89499823;414,1550483;0,900001526;0,4805;69,01960754;65;134;2116,5;24,86000061;37;-0,6393;11,72550201;0;0;0
-1,600002289;90,8999939;61,12499812;397,8690133;0,899993896;0,6233;72,94117737;65;137;2134;26,98999977;38;-0,5734;11,71176529;0;0;0
-1,899997711;91,79999542;62,30999807;384,6914099;0,900001526;0,6889;71,37255096;66;140;2135;26,87999916;38;-0,605;11,69642544;0;0;0
-1,299999237;90,8999939;63,38999799;375,1361523;-0,900001526;0,5467;73,33333588;66;140;2140;26,79999924;39;-0,7675;11,6803503;0;0;0
-1,599998474;91,79999542;64,43999793;367,4159819;0,900001526;0,4728;72,54901886;66;141;2156;26,79999924;40;-0,837;11,6803503;0;0;0
0;91,79999542;65,48999786;357,4534389;0;0,588;72,94117737;66;141;2164,5;27,52000046;40;-0,8713;11,66662216;0;0;0
-0,599998474;90,8999939;66,47999776;347,8185568;-0,900001526;0,6243;73,72549438;67;141;2163,5;26,77000046;41;-0,8913;11,65180016;0;0;0
-0,299999237;91,79999542;67,48499769;336,9185661;0,900001526;0,6242;72,94117737;67;143;2175;27,79999924;41;-0,9243;11,63965416;0;0;0
-0,700000763;93,59999847;68,45999769;329,734966;1,800003052;0,6915;74,11764526;67;142;2175;27,54999924;42;-0,9339;11,6254549;0;0;0
0,099998474;93,59999847;69,38999767;323,6347988;0;0,6766;73,72549438;67;144;2184;27,65999985;42;-0,965;11,63261318;0;0;0
-0,200000763;92,69999695;70,25999762;317,9281904;-0,900001526;0,7107;74,11764526;68;144;2186,5;29,15999985;42;-0,9213;11,65935612;0;0;0
-0,300003052;92,69999695;71,11499761;311,6026392;0;0,8053;74,90196228;68;145;2198,5;28,61000061;43;-1,1136;11,69228363;0;0;0
-0,799999237;92,69999695;71,9699976;303,7902574;0;0,7074;75,29412079;68;147;2209;29,27000046;44;-1,1858;11,68643188;0;0;0
-1,200000763;93,59999847;72,7949976;297,8628437;0,900001526;0,7107;75,6862793;68;150;2200,5;30,15999985;45;-1,2195;11,67598152;0;0;0
-2,099998474;93,59999847;73,6199976;290,5511078;0;0,7261;75,6862793;68;150;2206,5;29,62999916;46;-1,2371;11,66280746;0;0;0
-1;93,59999847;74,47499758;279,9476611;0;0,7745;76,07843018;69;149;2215;29,62999916;46;-1,3208;11,64987278;0;0;0
-0,900001526;93,59999847;75,29999758;269,8169422;0;0,7473;75,29412079;69;151;2221,5;29,69000053;46;-1,3508;11,63670063;0;0;0
0,200000763;92,69999695;76,07999757;259,679586;-0,900001526;0,655;75,6862793;69;151;2232;29,82999992;47;-1,4396;11,62415504;0;0;0
0,299999237;92,69999695;76,85999756;248,3048062;0;0,6142;75,6862793;69;151;2234;29,69000053;47;-1,4841;11,61726856;0;0;0
1,200000763;94,5;77,6699976;236,6655196;1,800003052;0,5003;75,29412079;69;152;2238;30,54999924;48;-1,4326;11,60986042;0;0;0
3,900001526;95,3999939;78,52499752;222,1493575;0,899993896;0,3832;75,6862793;70;152;2243,5;29,21999931;48;-1,5823;11,59815788;0;0;0
2,899997711;95,3999939;79,31999747;210,2283973;0;0,3653;75,29412079;70;151;2245;29,87999916;48;-1,4963;11,58834743;0;0;0
3,700000763;94,5;80,09999752;196,5691437;-0,899993896;0,3538;75,29412079;70;152;2258,5;30,37999916;48;-1,482;11,57906437;0;0;0
5,700000763;94,5;80,83499756;184,583662;0;0,4905;75,6862793;71;152;2250,5;30,15999985;48;-1,3453;11,5686779;0;0;0
6;96,29999542;81,56999753;174,190262;1,799995422;0,4491;75,6862793;71;152;2252,5;30,27000046;49;-1,3338;11,55819416;0;0;0
6,900001526;94,5;82,24499753;163,6774264;-1,799995422;0,456;74,90196228;71;152;2254,5;30,27000046;49;-1,3386;11,55819416;0;0;0
6,799999237;94,5;82,90499757;153,1062411;0;0,6132;75,6862793;71;150;2247;30,32999992;49;-1,272;11,54999161;0;0;0
7,399997711;95,3999939;83,57999751;141,9961974;0,899993896;0,456;75,29412079;72;150;2251;29,52000046;48;-1,3352;11,53640652;0;0;0
7,500003815;95,3999939;84,20999743;132,5205698;0;0,4336;75,29412079;72;150;2242,5;30,36000061;48;-1,4398;11,52254677;0;0;0
6,300003052;95,3999939;84,83999736;122,2376882;0;0,53;75,29412079;72;147;2242,5;29,29999924;48;-1,4001;11,50614357;0;0;0
8,100002289;95,3999939;85,42499727;113,5727479;0;0,5384;75,29412079;73;147;2233;30,19000053;48;-1,4238;11,49226284;0;0;0
9,199996948;95,3999939;85,97999719;105,7246715;0;0,5605;75,6862793;73;147;2242;29,61000061;48;-1,4482;11,47836018;0;0;0
7,599998474;95,3999939;86,51999709;97,98162194;0;0,5898;74,90196228;73;147;2238;30,27000046;48;-1,4879;11,4649229;0;0;0
8,199996948;94,5;87,02999713;90,12416554;-0,899993896;0,6923;76,86274719;74;148;2233;29,36000061;48;-1,4116;11,45020771;0;0;0
7,400001526;93,59999847;87,49499715;82,92454704;-0,900001526;0,5894;76,47058868;74;148;2234,5;30,69000053;48;-1,4001;11,43962193;0;0;0
6,700004578;91,79999542;87,92999713;74,99501276;-1,800003052;0,5547;76,47058868;74;149;2226,5;29,86000061;49;-1,2756;11,43235493;0;0;0
6,800003052;92,69999695;88,37999713;66,79891091;0,900001526;0,6112;76,47058868;74;150;2224,5;31,29999924;49;-1,2481;11,42780972;0;0;0
6,5;91,79999542;88,79999708;58,77762361;-0,900001526;0,7361;76,86274719;74;150;2225,5;30,36000061;49;-1,1513;11,46189117;0;0;0
7;91,79999542;89,21999702;50,39755674;0;0,6867;76,47058868;75;150;2232;30,98999977;50;-1,1091;11,48552799;0;0;0
6,799995422;95,3999939;89,63999697;44,73396286;3,599998474;0,7179;76,07843018;75;150;2229;30,21999931;50;-1,1526;11,48212719;0;0;0
5,900001526;94,5;90,05999705;37,94277578;-0,899993896;0,7832;76,47058868;75;150;2229;30,86000061;50;-1,1389;11,4850359;0;0;0
6,300003052;94,5;90,47999713;30,79280892;0;0,9782;76,07843018;75;150;2228,5;30,61000061;50;-1,1052;11,49814701;0;0;0
5,700004578;94,5;90,8249972;26,2300371;0;1,0661;77,2549057;76;149;2226,5;30,73999977;50;-1,0393;11,50352097;0;0;0
5,399993896;91,79999542;91,1249972;21,24190043;-2,700004578;0,7794;76,47058868;76;151;2227,5;30,65999985;50;-1,1776;11,50830364;0;0;0
5;93,59999847;91,40999718;17,63785956;1,800003052;0,896;77,64705658;76;151;2226;31,62999916;50;-1,074;11,53151512;0;0;0
4,900001526;92,69999695;91,63499718;15,08773234;-0,900001526;1,0155;76,86274719;76;152;2220;30,48999977;51;-1,0786;11,55686378;0;0;0
5,099998474;93,59999847;91,8749972;12,47376621;0,900001526;0,9297;77,64705658;77;151;2227;31,48999977;51;-1,1439;11,71032906;0;0;0
5,5;94,5;92,08499718;10,85925946;0,900001526;1,1841;77,2549057;77;151;2224;31,48999977;51;-1,0007;11,71032906;0;0;0
6,600006104;95,3999939;92,27999713;9,815182775;0,899993896;1,1309;76,86274719;77;152;2233;30,71999931;51;-0,9488;11,88230038;0;0;0
6,599998474;96,29999542;92,47499708;9,050716813;0,900001526;1,0042;76,86274719;77;151;2234,5;31,29999924;52;-1,0581;12,04428864;0;0;0
5,899993896;96,29999542;92,66999702;8,208911907;0;1,0083;75,29412079;78;153;2243,5;30,46999931;52;-1,07;12,17777634;0;0;0
6,699996948;97,19999695;92,879997;7,408064845;0,900001526;1,0173;76,47058868;78;150;2243,5;30,27000046;52;-0,9742;12,29039288;0;0;0
6,900001526;97,19999695;93,07499695;6,762582558;0;0,9073;76,07843018;78;150;2243,5;31,37999916;52;-0,9798;12,39916897;0;0;0
6;98,09999847;93,28499692;6,173159883;0,900001526;0,7716;74,90196228;78;147;2253;30,52000046;52;-0,9989;12,50503826;0;0;0
6;97,19999695;93,47999687;5,36705055;-0,900001526;0,8773;76,47058868;79;147;2257;29,52000046;51;-1,135;12,60480118;0;0;0
5,699996948;97,19999695;93,6449969;4,926584145;0;0,9644;69,80392456;79;139;2269;26,79999924;49;-1,2008;12,69153118;0;0;0
3,299995422;98,09999847;93,80999692;4,732779299;0,900001526;0,9711;73,33333588;79;137;2282,5;26,98999977;48;-1,227;12,77698898;0;0;0
0,699996948;97,19999695;93,9449969;4,53302532;-0,900001526;0,9762;72,15686035;79;137;2288,5;27,04999924;47;-1,2733;12,73892689;0;0;0
-0,199996948;97,19999695;94,07999687;4,296203557;0;0,9866;72,15686035;79;136;2296,5;26,98999977;46;-1,3564;12,70152187;0;0;0
-0,299995422;97,19999695;94,21499685;4,022314012;0;0,966;69,80392456;80;134;2300,5;25,87999916;46;-1,3631;12,65322304;0;0;0
1,699996948;84,59999847;87,23999748;29,48582392;0;1,3015;79,21569061;79;143;2025,5;26,40999985;48;-1,1953;9,553157806;0;0;0
2,199996948;85,5;87,32999751;28,66484095;0,900001526;1,2835;78,03921509;79;147;2053;27,04999924;51;-1,2066;9,552084923;0;0;0
2,299995422;87,29999542;87,43499743;27,974511;1,799995422;1,2363;76,86274719;79;146;2077;26,98999977;52;-1,138;9,550316811;0;0;0
1,699996948;88,19999695;87,53999736;27,45396092;0,900001526;1,248;76,86274719;79;140;2079,5;24,19000053;51;-1,2171;9,544537544;0;0;0
2,400001526;89,09999847;87,67499733;26,75173276;0,900001526;1,3364;0;79;118;2069;27,02000046;51;-1,227;9,543289185;0;0;0
2,600006104;87,29999542;87,79499728;25,76691953;-1,800003052;1,3398;51,37255096;79;122;2059,5;27,02000046;45;-1,2527;9,543289185;0;0;0
2,099998474;87,29999542;87,94499728;24,2201393;0;1,365;78,4313736;79;140;2076;25,61000061;44;-1,2345;9,541696548;0;0;0
1,400001526;87,29999542;88,10999718;22,31481039;0;1,3818;63,92156982;79;127;2073;26,19000053;48;-1,3415;9,538763046;0;0;0
0,599998474;88,19999695;88,2899971;20,33786284;0,900001526;1,4006;1,568627477;79;117;2058;23,02000046;47;-1,403;9,529860497;0;0;0
-0,699996948;87,29999542;88,48499705;17,58638046;-0,900001526;1,5095;0;79;116;2020;26,82999992;43;-1,4867;9,527977943;0;0;0
-1,199996948;87,29999542;88,679997;14,75755913;0;1,4263;0;79;116;2020;26,54999924;41;-1,4872;9,527978897;0;0;0
-3,599998474;85,5;88,79999708;13,08813451;-1,799995422;1,4537;70,98039246;79;129;2003,5;21,52000046;41;-1,3981;9,516466141;0;0;0
-3,800003052;85,5;88,90499713;11,69946464;0;1,4384;74,90196228;79;129;2005;25,94000053;43;-1,2948;9,514704704;0;0;0
-3,300003052;85,5;88,99499715;10,57370199;0;1,5709;67,84313965;79;139;2030,5;25,36000061;47;-1,2298;9,509401321;0;0;0
-3,700004578;86,3999939;89,06999702;9,828915212;0,899993896;1,6228;67,45098114;79;135;2053;23,19000053;48;-1,2207;9,500454903;0;0;0
-2,400001526;88,19999695;89,15999705;9,167186056;1,800003052;1,7132;58,8235321;79;130;2081,5;23,29999924;47;-1,0596;9,490325928;0;0;0
-3;89,09999847;89,23499705;8,809093053;0,900001526;1,67;58,8235321;79;128;2103,5;21,90999985;47;-0,9898;9,477394104;0;0;0
-2,700004578;89,09999847;89,29499702;8,569296813;0;1,5415;63,52941132;79;126;2118,5;22,73999977;46;-1,0285;9,465037346;0;0;0
-2,900001526;90,8999939;89,36999702;8,465186166;1,799995422;1,4593;63,52941132;79;129;2154,5;22,77000046;46;-1,1253;9,452526093;0;0;0
-3;90,8999939;89,45999692;8,242779633;0;1,4207;63,92156982;79;129;2179;22,94000053;46;-1,1889;9,439682961;0;0;0
-1,799995422;92,69999695;89,56499697;8,250787786;1,800003052;1,3898;63,52941132;79;129;2195,5;23,40999985;46;-1,2281;9,427492142;0;0;0
-1,399993896;92,69999695;89,654997;8,32217749;0;1,3865;63,92156982;79;130;2226;23,52000046;47;-1,258;9,413751602;0;0;0
-2,299995422;96,29999542;89,77499695;9,050719548;3,599998474;1,4874;63,92156982;79;131;2265;23,82999992;47;-1,3425;9,401107788;0;0;0
-2,5;96,29999542;89,92499695;9,645634336;0;1,5414;22,74509811;79;121;2250;30,65999985;45;-1,3077;9,399158478;0;0;0
-2,599998474;97,19999695;90,08999697;10,39820199;0,900001526;1,4251;0;79;121;2254;30,29999924;44;-1,3456;9,398152351;0;0;0
-0,300003052;95,3999939;90,22499695;10,7256335;-1,800003052;1,3945;0;79;120;2228,5;29,86000061;44;-1,3882;9,396219254;0;0;0
-0,5;95,3999939;90,32999687;11,1468788;0;1,4479;0;79;120;2199,5;29,48999977;42;-1,4912;9,395305634;0;0;0
-1,5;95,3999939;90,40499687;11,5713275;0;1,4064;68,62744904;79;127;2220,5;29,48999977;42;-1,3963;9,395305634;0;0;0
-1,700004578;95,3999939;90,5099968;11,95413217;0;1,374;65,49019623;79;131;2253,5;24,46999931;44;-1,3214;9,385939598;0;0;0
-1,900001526;95,3999939;90,62999674;12,2543351;0;1,237;65,09803772;79;130;2271,5;23,65999985;46;-1,2816;9,372808456;0;0;0
-2,300003052;95,3999939;90,73499667;12,58908898;0;1,3382;69,80392456;79;135;2308;23,94000053;46;-1,1639;9,36091423;0;0;0
-1,900001526;98,09999847;90,86999664;13,48077596;2,700004578;1,3764;72,54901886;79;139;2308;26,12999916;47;-1,1455;9,354379654;0;0;0
-0,699996948;99;91,01999664;14,56535326;0,900001526;1,3668;72,15686035;79;137;2335,5;25,82999992;49;-1,245;9,351065636;0;0;0
-1,800003052;99;91,13999672;15,61972706;0;1,226;72,15686035;79;137;2355,5;25,12999916;49;-1,3761;9,345488548;0;0;0
-2,099998474;101,6999969;91,30499674;17,47471869;2,699996948;1,1607;71,37255096;79;134;2381;24,86000061;49;-1,3395;9,339243889;0;0;0
-2;101,6999969;91,46999677;19,27433742;0;1,0531;10,98039246;79;132;2389;24,71999931;48;-1,5222;9,332767487;0;0;0
-0,199996948;100,7999954;91,60499674;20,70556581;-0,900001526;1,1452;30,19607925;79;122;2370;31,61000061;45;-1,5895;9,340465546;0;0;0
-0,399993896;99,8999939;91,70999667;21,79311575;-0,900001526;0,9948;60;79;127;2345,5;28,27000046;45;-1,5394;9,34321785;0;0;0
0,400001526;99,8999939;91,81499659;22,858242;0;1,0568;60;79;131;2334;27,61000061;47;-1,467;9,345072746;0;0;0
1;99;91,93499667;23,7185818;-0,899993896;1,0781;0;79;121;2314;30,96999931;44;-1,4079;9,352804184;0;0;0
1,300003052;98,09999847;92,05499674;24,32997189;-0,900001526;1,1527;71,37255096;79;135;2307,5;28,23999977;46;-1,327;9,355768204;0;0;0
-0,099998474;98,09999847;92,17499682;24,91207381;0;1,0089;75,6862793;80;141;2321,5;26,40999985;49;-1,3085;9,356151581;0;0;0
0,300003052;98,09999847;92,2949969;25,46488755;0;0,915;72,15686035;80;139;2328;26,79999924;50;-1,3396;9,354477882;0;0;0
-1;98,09999847;92,38499692;26,02502345;0;0,8128;76,47058868;80;142;2329,5;28,12999916;51;-1,3481;9,357815742;0;0;0
-0,399993896;98,09999847;92,47499695;26,56868476;0;0,8184;76,86274719;80;146;2334,5;28,40999985;53;-1,3786;9,359916687;0;0;0
-0,400001526;98,09999847;92,56499697;27,09587149;0;0,9214;77,2549057;80;152;2349,5;29,90999985;55;-1,326;9,363859177;0;0;0
-0,100006104;98,09999847;92,63999697;27,59125308;0;0,9819;81,17647552;80;155;2356;31,07999992;56;-1,2118;9,369310379;0;0;0
-0,5;99,8999939;92,7449969;28,45776924;1,799995422;1,0819;80,39215851;80;157;2372;30,77000046;56;-1,2052;9,373608589;0;0;0
-0,800003052;99,8999939;92,84999682;29,3018617;0;1,1071;82,35294342;80;156;2380;31,12999916;58;-1,1669;9,379265785;0;0;0
-0,200004578;100,7999954;92,95499674;30,31573404;0,900001526;1,0885;80,78431702;80;157;2383,5;31,12999916;58;-1,1667;9,379265785;0;0;0
1,099998474;99,8999939;93,04499664;31,08454678;-0,900001526;0,8795;81,96078491;80;157;2394;31,44000053;59;-1,2471;9,38407135;0;0;0
0,900001526;99,8999939;93,11999664;31,78128365;0;0,9503;82,35294342;80;156;2400,5;30,73999977;59;-1,2618;9,387954712;0;0;0
1,199996948;99,8999939;93,22499657;32,54529148;0;0,9345;81,96078491;80;157;2405,5;31,48999977;60;-1,2201;9,394296646;0;0;0
1,5;100,7999954;93,41999652;33,19077452;0,900001526;0,9796;83,92156982;80;155;2415;31,12999916;60;-1,1656;9,398890495;0;0;0
1,5;100,7999954;93,61499647;33,75891862;0;1,0663;82,35294342;80;155;2415;31,21999931;60;-1,1822;9,404250145;0;0;0
1;102,5999985;93,86999652;34,3851817;1,800003052;0,9062;81,96078491;80;151;2432;31,46999931;60;-1,211;9,413167;0;0;0
1,799995422;102,5999985;94,12499657;34,87919048;0;0,8194;80,78431702;80;151;2435,5;29,77000046;59;-1,1065;9,417076111;0;0;0
1,900001526;102,5999985;94,37999662;35,24094498;0;0,9774;83,92156982;80;150;2454,5;30,44000053;58;-1,2009;9,422998428;0;0;0
1,300003052;103,5;94,69499664;34,92861611;0,900001526;1,143;78,8235321;80;147;2453,5;28,54999924;57;-1,1886;9,425250053;0;0;0
0,5;103,5;95,00999667;34,41447366;0;1,2173;80,78431702;80;134;2466,5;25,32999992;54;-1,2315;9,420945168;0;0;0
1,099998474;105,2999954;95,35499662;34,25132983;1,799995422;1,1907;15,68627453;80;130;2468;26,54999924;52;-1,3052;9,419659615;0;0;0
0,600006104;105,2999954;95,68499654;34,17078823;0;1,308;15,68627453;80;122;2443,5;32,63000107;49;-1,4077;9,424366951;0;0;0
0;105,2999954;95,98499654;34,45451636;0;1,4326;0;80;124;2415;32,27000046;48;-1,3443;9,430141449;0;0;0
-0,900001526;103,5;96,23999659;34,31837326;-1,799995422;1,3515;66,66666412;80;127;2406,5;24,87999916;48;-1,4001;9,422011375;0;0;0
-0,5;103,5;96,47999662;34,2890864;0;1,3937;77,2549057;80;132;2410,5;24,77000046;49;-1,3733;9,415220261;0;0;0
-1,299995422;103,5;96,74999669;33,62186646;0;1,359;77,2549057;80;131;2419,5;24,54999924;50;-1,3724;9,407541275;0;0;0
-1,400001526;103,5;97,01999677;32,80637524;0;1,3106;72,15686035;80;129;2429,5;23,61000061;49;-1,4911;9,396566391;0;0;0
-1,599998474;103,5;97,28999685;31,84261275;0;1,2331;63,52941132;80;119;2420;23,98999977;47;-1,5088;9,388569832;0;0;0
-1,5;102,5999985;97,52999687;30,86146052;-0,900001526;1,3128;3,921568632;80;121;2389;23,37999916;46;-1,5188;9,378344536;0;0;0
-2;102,5999985;97,78499692;29,45723145;0;1,4699;62,74509811;80;120;2374;22,23999977;45;-1,5447;9,363799095;0;0;0
-1,100006104;102,5999985;98,03999697;27,92074809;0;1,5983;6,274509907;80;120;2339,5;31,07999992;45;-1,6737;9,366487503;0;0;0
-1,5;101,6999969;98,30999692;25,40837652;-0,900001526;1,5713;0;80;122;2311;22,69000053;44;-1,6819;9,355063438;0;0;0
-0,800003052;99,8999939;98,54999682;22,6113608;-1,800003052;1,5452;59,60784531;80;121;2306,5;22,69000053;45;-1,7663;9,355063438;0;0;0
-0,699996948;99;98,77499682;19,67682835;-0,899993896;1,5398;61,17647171;80;122;2297,5;22,77000046;45;-1,8091;9,342962265;0;0;0
-0,300003052;99;98,98499692;17,03723389;0;1,5623;59,2156868;80;120;2301,5;22,07999992;45;-1,8841;9,330547333;0;0;0
2,300003052;98,09999847;99,14999695;15,05136096;-0,900001526;1,7307;50,98039246;80;116;2286;21,87999916;45;-1,8745;9,316429138;0;0;0
2,799995422;99,8999939;99,32999687;13,3160394;1,799995422;1,8258;0;80;120;2286;29,07999992;44;-1,9726;9,318428993;0;0;0
2;98,09999847;99,47999687;11,54502294;-1,799995422;1,8784;0;79;119;2244,5;29,98999977;44;-1,8658;9,320549011;0;0;0
0,599998474;93,59999847;99,52499695;10,88123361;-4,5;1,8788;0;79;119;2206,5;29,40999985;44;-1,9067;9,324035645;0;0;0
-0,399993896;93,59999847;99,56999702;10,21332562;0;1,9489;0;79;119;2183;28,86000061;43;-1,8735;9,326603889;0;0;0
0,899993896;90,8999939;99,53999697;10,68651296;-2,700004578;2,0077;0;79;118;2138;28,02000046;43;-1,9608;9,330527306;0;0;0
-0,799995422;89,09999847;99,479997;11,73722429;-1,799995422;2,1118;0;79;117;2088;27,61000061;42;-1,8981;9,333493233;0;0;0
-0,599998474;87,29999542;99,329997;14,05739427;-1,800003052;1,99;0;79;117;2063;27,07999992;42;-1,9442;9,337206841;0;0;0
-0,699996948;87,29999542;99,179997;16,33180153;0;1,9975;0;79;116;2008,5;26,23999977;42;-1,9941;9,339789391;0;0;0
-1,800003052;83,69999695;98,954997;20,27540324;-3,599998474;2,0551;0;79;115;1947;25,32999992;41;-2,0489;9,342599869;0;0;0
-3;80,09999847;98,69999708;26,02068163;-3,599998474;2,243;0;79;114;1860,5;23,90999985;41;-2,1424;9,345398903;0;0;0
-3,400001526;77,40000153;98,3999972;33,43423746;-2,699996948;2,3912;0;79;113;1776;22,79999924;40;-2,1773;9,344069481;0;0;0
-1,699996948;18,89999962;18,34499948;162,414375;2,700000763;0,3899;69,80392456;79;108;1530;15,97000027;37;-0,3683;16,20197296;1;0;0
-2,5;25,19999886;18,67499947;160,2598665;6,299999237;0,5291;57,25490189;79;107;1660,5;15,22000027;36;-0,5378;16,24954033;1;0;0
-3,5;27;18,94499948;160,3092903;1,800001144;0,5659;6,666666985;79;107;1640,5;13,68999958;36;-0,5653;16,25754547;1;0;0
-4,300003052;26,09999847;19,13999946;160,7881968;-0,900001526;0,6111;26,27450943;79;103;1634;12,93999958;36;-0,5256;16,26135635;1;0;0
-4,400001526;26,09999847;19,31999945;161,3263661;0;0,7774;43,13725662;79;103;1696,5;16,71999931;36;-0,5641;16,28297997;1;0;0
-5,999996185;27;19,48499944;162,2148493;0,900001526;0,8366;5,490196228;79;107;1642;19,79999924;35;-0,5392;16,31409836;1;0;0
-6,900001526;26,09999847;19,57499943;162,9232559;-0,900001526;1,0916;0;79;108;1542,5;18,46999931;36;-0,6695;16,3530941;1;0;0
-4,199996948;23,39999962;19,57499943;162,9232559;-2,699998856;1,2431;0;79;107;1421,5;17,11000061;36;-0,8894;16,39924622;1;0;0
-3,099998474;22,5;19,55999944;162,820061;-0,899999619;1,3108;22,74509811;79;105;1381;10,43999958;36;-0,8387;16,48764038;1;0;0
-3,5;22,5;19,54499945;162,7164085;0;1,4768;25,09803963;79;103;1378;16,46999931;36;-0,9529;16,54570007;1;0;0
-2,5;22,5;19,49999947;162,3203324;0;1,5648;0;79;105;1308;15,68999958;35;-1,0074;16,60979843;1;0;0
-2,400001526;19,79999924;19,40999947;161,7629427;-2,700000763;1,4422;45,88235474;79;104;1295,5;15,68999958;35;-1,076;16,60979843;1;0;0
-1,199996948;20,69999886;19,34999947;161,382197;0,899999619;1,3732;76,07843018;79;105;1462;9,739999771;35;-1,0361;16,64363098;1;0;0
-1,5;22,5;19,28999949;160,7744684;1,800001144;1,2937;63,52941132;79;108;1671;16,07999992;35;-1,0121;16,71257401;1;0;0
-2,400001526;26,09999847;19,22999948;159,7200955;3,599998474;1,3606;11,37254906;79;107;1629;15,57999992;36;-1,0811;16,77514648;1;0;0
-2,399997711;26,09999847;19,13999946;157,9600612;0;1,4074;14,50980377;79;108;1629;19,71999931;36;-1,1716;16,86108017;1;0;0
-2,400001526;25,19999886;19,03499944;155,9819676;-0,899999619;1,3612;58,4313736;79;105;1562,5;12,80000019;36;-1,2035;16,92581749;1;0;0
-2,299999237;26,09999847;18,91499943;153,3643404;0,899999619;1,5283;40,7843132;79;105;1658;15,40999985;36;-1,368;16,99713135;1;0;0
-2,5;27;18,77999945;150,0138241;0,900001526;1,6319;2,352941275;79;105;1707,5;14,43999958;35;-1,607;17,0625248;1;0;0
-2,700000763;27;18,61499949;145,5663762;0;1,8801;0;79;106;1690,5;20,46999931;35;-1,763;17,12391663;1;0;0
-1,599998474;26,09999847;18,41999948;140,23891;-0,900001526;1,8911;0;79;108;1587,5;19,02000046;35;-1,8394;17,18369865;1;0;0
-2,200000763;24,29999924;18,17999945;133,7955192;-1,799999237;1,8513;0;79;107;1457,5;17,69000053;35;-1,7736;17,24409485;1;0;0
-2,399997711;22,5;17,90999944;126,9009082;-1,799999237;1,7213;0;79;107;1376;16,57999992;35;-1,7402;17,30650902;1;0;0
-1;21,59999847;17,65499945;120,9533584;-0,900001526;1,7504;55,68627548;79;105;1389;12,60999966;35;-1,7937;17,34751511;1;0;0
-1,400001526;21,59999847;17,41499943;115,4545104;0;1,5995;5,490196228;79;105;1332,5;12,40999985;35;-1,7648;17,39498329;1;0;0
-1,099998474;20,69999886;17,17499943;110,277833;-0,899999619;1,6475;50,58823776;79;103;1371;11,05000019;35;-1,7664;17,43239594;1;0;0
-1,700000763;20,69999886;16,9499994;105,5242304;0;1,4223;54,50980377;79;104;1476;12,98999977;35;-1,7749;17,47523499;1;0;0
-0,800003052;24,29999924;16,81499943;102,3755279;3,600000381;1,4685;32,94117737;79;104;1522,5;17,40999985;35;-1,7192;17,53553009;1;0;0
-0,299999237;24,29999924;16,69499941;99,65539195;0;1,4751;21,96078491;79;105;1490;12,35999966;35;-1,788;17,5766983;1;0;0
-0,300003052;24,29999924;16,58999943;97,34734997;0;1,415;13,33333397;79;105;1455,5;17,29999924;35;-1,7822;17,64685059;1;0;0
-0,100002289;23,39999962;16,48499944;95,20908756;-0,899999619;1,4616;0;79;106;1347;16,15999985;35;-1,7458;17,71567154;1;0;0
-0,200000763;21,59999847;16,36499943;93,06739256;-1,800001144;1,5561;0;79;106;1233,5;14,65999985;35;-1,6909;17,78653908;1;0;0
-0,200000763;21,59999847;16,2749994;91,60664642;0;1,6088;3,529411793;79;105;1106,5;14,65999985;35;-1,7963;17,78653908;1;0;0
0,400001526;17,10000038;16,16999941;90,74653623;-4,499998093;1,7209;9,411765099;79;103;977;10,32999992;35;-1,7781;17,84046936;1;0;0
0,299999237;17,10000038;16,09499945;90,25573135;0;1,7584;28,23529434;79;102;757;6,46999979;35;-1,8021;17,85974693;1;0;0
0,599998474;15,29999924;16,07999945;90,26602797;-1,800001144;1,7617;27,05882454;79;102;751;4,769999981;35;-1,7577;17,87835884;1;0;0
0;15,29999924;16,10999944;90,1626043;0;1,8244;28,62745094;79;102;751;4,360000134;36;-1,7342;17,92972183;1;0;0
